Day,Price,10MA,20MA,50MA,100MA,200MA
1237,89.1871,87.3734,84.954755,76.505434,66.620829,60.550023
1236,89.9028,87.06183,84.28604,75.922864,66.293644,60.329316
1235,88.3757,86.72812,83.57847,75.345976,65.974944,60.108559
1234,85.6500,86.47769,82.96797,74.779318,65.66223,59.8989375
1233,87.1228,86.27797,82.57961,74.28846,65.377501,59.7040805
1232,88.2314,85.93083,82.11254,73.772032,65.082087,59.5059235
1231,87.7828,85.53026,81.57554,73.220832,64.767501,59.298052
1230,86.7114,84.86769,81.010755,72.664632,64.456116,59.0919235
1229,85.1500,84.08226,80.43061,72.134376,64.167259,58.895145
1228,85.6200,83.3554,79.90461,71.638662,63.894259,58.706709
1227,86.0714,82.53611,79.31211,71.135518,63.616187,58.5157805
1226,86.5657,81.51025,78.67311,70.619032,63.327759,58.3268805
1225,85.8714,80.42882,78.022325,70.094574,63.030345,58.139366
1224,83.6528,79.45825,77.315325,69.571518,62.751302,57.9572245
1223,83.6514,78.88125,76.7199,69.079718,62.476017,57.7857535
1222,84.2257,78.29425,76.092115,68.581632,62.204231,57.6159465
1221,81.1571,77.62082,75.51983,68.05426,61.931431,57.435825
1220,78.8571,77.15382,75.051975,67.588604,61.72306,57.269325
1219,77.8814,76.77896,74.63355,67.161862,61.534475,57.1155965
1218,77.4271,76.45382,74.26212,66.765748,61.358518,56.963468
1217,75.8128,76.08811,73.79562,66.369578,61.167718,56.8151895
1216,75.7514,75.83597,73.353765,65.992036,60.984147,56.6755685
1215,76.1657,75.61583,72.880265,65.609708,60.798476,56.540047
1214,77.8828,75.1724,72.35541,65.21768,60.592262,56.4019825
1213,77.7814,74.55855,71.712125,64.752052,60.34172,56.2526685
1212,77.4914,73.88998,71.081555,64.285052,60.103006,56.101833
1211,76.4871,73.41884,70.467555,63.81791,59.868449,55.95759
1210,75.1085,72.95013,69.878985,63.374424,59.635721,55.8227045
1209,74.6300,72.48814,69.318415,62.98314,59.419779,55.6951835
1208,73.7700,72.07042,68.762845,62.610082,59.218222,55.5716405
1207,73.2914,71.50313,68.264775,62.25931,59.038479,55.451076
1206,73.5500,70.87156,67.603135,61.909654,58.872722,55.332233
1205,71.7314,70.1447,66.978555,61.55034,58.707593,55.2121615
1204,71.7443,69.53842,66.394125,61.232712,58.566236,55.1031975
1203,71.0957,68.8657,65.862265,60.920712,58.426364,54.99319
1202,72.7800,68.27313,65.37255,60.612226,58.289435,54.8850545
1201,71.8000,67.51627,64.76712,60.264998,58.150406,54.7712475
1200,70.4886,66.80784,64.17576,59.920998,58.023049,54.659926
1199,70.4528,66.14869,63.66126,59.577512,57.906206,54.55759
1198,68.0971,65.45527,63.156835,59.243084,57.773821,54.455626
1197,66.9757,65.02642,62.77512,58.919914,57.654221,54.3672895
1196,66.2814,64.33471,62.43869,58.628942,57.540607,54.282908
1195,65.6686,63.81241,62.14176,58.379056,57.42725,54.1960795
1194,65.0171,63.24983,61.84426,58.119998,57.313335,54.109065
1193,65.1700,62.85883,61.546545,57.890912,57.202421,54.021015
1192,65.2114,62.47197,61.2254,57.665826,57.099492,53.929065
1191,64.7157,62.01797,60.857685,57.46094,56.995849,53.840451
1190,63.8971,61.54368,60.515615,57.277568,56.891178,53.7569655
1189,63.5186,61.17383,60.19676,57.083226,56.786564,53.6749085
1188,63.8086,60.8584,59.924615,56.911768,56.695706,53.593601
1187,60.0586,60.52382,59.615115,56.736224,56.607377,53.5138865
1186,61.0584,60.54267,59.45897,56.664424,56.563919,53.455079
1185,60.0428,60.47111,59.2378,56.603912,56.510435,53.391244
1184,61.1071,60.43869,59.063875,56.545142,56.457978,53.333094
1183,61.3014,60.23426,58.73859,56.466542,56.380793,53.2712655
1182,60.6714,59.97883,58.39509,56.392142,56.305179,53.2108725
1181,59.9728,59.6974,58.068235,56.31417,56.232179,53.1564495
1180,60.1986,59.48755,57.785235,56.2476,56.141651,53.105607
1179,60.3643,59.21969,57.55252,56.200142,56.048279,53.0552995
1178,60.4628,58.99083,57.33316,56.149856,55.967564,53.003792
1177,60.2471,58.70641,57.12159,56.096856,55.906422,52.952578
1176,60.3428,58.37527,56.899665,56.036486,55.847494,52.8977495
1175,59.7186,58.00449,56.66174,55.966116,55.791794,52.838314
1174,59.0628,57.68906,56.46831,55.931086,55.733165,52.783435
1173,58.7471,57.24292,56.322385,55.872316,55.676394,52.730478
1172,57.8571,56.81135,56.1686,55.82683,55.60848,52.6729355
1171,57.8743,56.43907,56.046675,55.808602,55.564209,52.6226785
1170,57.5200,56.08292,55.88296,55.857516,55.490052,52.5690285
1169,58.0757,55.88535,55.672675,55.907088,55.448595,52.528164
1168,57.6186,55.67549,55.45546,55.951288,55.406938,52.4903285
1167,56.9357,55.53677,55.17146,55.965858,55.391566,52.453657
1166,56.6350,55.42406,54.94603,55.976258,55.377795,52.4166
1165,56.5643,55.31899,54.803635,55.987244,55.378231,52.385189
1164,54.6014,55.24756,54.611205,55.966844,55.370416,52.3564815
1163,54.4314,55.40185,54.559275,55.931388,55.384145,52.337303
1162,54.1343,55.52585,54.53349,55.92096,55.400674,52.322289
1161,54.3128,55.65428,54.57513,55.918988,55.435631,52.308446
1160,55.5443,55.683,54.636845,55.897018,55.461789,52.288396
1159,55.9771,55.46,54.56863,55.856418,55.468203,52.2601815
1158,56.2314,55.23543,54.51706,55.826362,55.461703,52.232589
1157,55.8086,54.80615,54.45706,55.817648,55.452103,52.2001175
1156,55.5843,54.468,54.49006,55.83579,55.432374,52.1659885
1155,55.8500,54.28828,54.612485,55.864846,55.410531,52.1327955
1154,56.1443,53.97485,54.6752,55.89976,55.373345,52.0954095
1153,55.6714,53.7167,54.72684,55.932016,55.323002,52.065088
1152,55.4186,53.54113,54.82234,55.966644,55.277745,52.0426595
1151,54.6000,53.49598,54.89005,56.035814,55.228916,52.024945
1150,53.3143,53.59069,54.992265,56.1251,55.18863,52.0090165
1149,53.7314,53.67726,55.217835,56.2349,55.169358,51.999002
1148,51.9386,53.79869,55.423765,56.304558,55.14233,51.985238
1147,52.4271,54.10797,55.717475,56.388528,55.125458,51.978788
1146,53.7871,54.51212,55.95755,56.452272,55.100373,51.972481
1145,52.7157,54.93669,56.10941,56.475444,55.052873,51.9572595
1144,53.5628,55.37555,56.37198,56.506672,55.005244,51.945024
1143,53.9157,55.73698,56.500055,56.51393,54.946816,51.92471
1142,54.9671,56.10355,56.62791,56.533158,54.886602,51.9004455
1141,55.5471,56.28412,56.72684,56.530758,54.811274,51.871553
1140,54.1800,56.39384,56.965485,56.504788,54.722017,51.8402675
1139,54.9457,56.75841,57.256415,56.489902,54.653403,51.811739
1138,55.0314,57.04884,57.523415,56.479644,54.564817,51.777082
1137,56.4686,57.32698,57.6892,56.47853,54.479217,51.747075
1136,58.0328,57.40298,57.738555,56.463414,54.364988,51.710339
1135,57.1043,57.28213,57.69613,56.416958,54.242174,51.664032
1134,57.1771,57.36841,57.61813,56.370814,54.135645,51.619546
1133,57.5814,57.26313,57.400705,56.295044,54.03066,51.567032
1132,56.7728,57.15227,57.217135,56.218216,53.92976,51.5167535
1131,56.6443,57.16956,57.08028,56.150188,53.828603,51.474918
1130,57.8257,57.53713,56.90878,56.035702,53.727731,51.435018
1129,57.8500,57.75442,56.69321,55.896416,53.623031,51.3948035
1128,57.8128,57.99799,56.524425,55.785272,53.519159,51.3524675
1127,57.2286,58.05142,56.42357,55.715988,53.415374,51.3094175
1126,56.8243,58.07413,56.397925,55.658502,53.326002,51.267303
1125,57.9671,58.11013,56.408565,55.617472,53.248387,51.227792
1124,56.1243,57.86785,56.389995,55.535244,53.163147,51.178042
1123,56.4728,57.53828,56.471635,55.480472,53.09549,51.135799
1122,56.9457,57.282,56.518135,55.39013,53.027662,51.0920065
1121,60.3200,56.991,56.614705,55.319816,52.940219,51.0439135
1120,59.9986,56.28043,56.55192,55.122588,52.81559,50.9777205
1119,60.2857,55.632,56.492205,54.990102,52.696718,50.9081275
1118,58.3471,55.05086,56.338635,54.862588,52.568418,50.8378845
1117,57.4557,54.79572,56.228135,54.817274,52.462661,50.778499
1116,57.1843,54.72172,56.136065,54.779332,52.36699,50.723699
1115,55.5443,54.707,56.024135,54.769218,52.281618,50.6696915
1114,52.8286,54.91214,55.960775,54.773988,52.211703,50.623113
1113,53.9100,55.40499,56.01563,54.836902,52.163617,50.591227
1112,54.0357,55.75427,56.063985,54.880388,52.10066,50.553252
1111,53.2143,56.23841,56.104555,54.952274,52.046731,50.5132235
1110,53.5143,56.82341,56.15627,55.02656,52.009688,50.476159
1109,54.4743,57.35241,56.15234,55.079988,51.970588,50.4380515
1108,55.7957,57.62641,56.150265,55.097044,51.925059,50.3945085
1107,56.7157,57.66055,56.109265,55.086558,51.863673,50.3443085
1106,57.0371,57.55041,56.05912,55.028958,51.791744,50.290494
1105,57.5957,57.34127,55.992765,54.956216,51.71673,50.23428
1104,57.7571,57.00941,55.852835,54.84693,51.640159,50.1746995
1103,57.4028,56.62627,55.63441,54.713988,51.560016,50.115207
1102,58.8771,56.3737,55.45127,54.588846,51.480674,50.055486
1101,59.0643,55.9707,55.175985,54.422018,51.392089,49.989779
1100,58.8043,55.48913,54.76877,54.25216,51.296803,49.9212005
1099,57.2143,54.95227,54.371625,54.103816,51.208974,49.854429
1098,56.1371,54.67412,54.12555,53.980102,51.137431,49.7943575
1097,55.6143,54.55798,54.036125,53.862388,51.080358,49.735922
1096,54.9457,54.56783,53.973125,53.748474,51.025209,49.684186
1095,54.2771,54.64426,53.96448,53.630302,50.964909,49.6344575
1094,53.9257,54.69626,53.94341,53.503816,50.904795,49.5879255
1093,54.8771,54.64255,53.91641,53.379702,50.839609,49.5388185
1092,54.8471,54.52884,53.77034,53.240046,50.758638,49.4882615
1091,54.2486,54.38127,53.699485,53.09179,50.685053,49.433119
1090,53.4357,54.04841,53.509985,52.939246,50.622753,49.382183
1089,54.4328,53.79098,53.506915,52.816904,50.563253,49.3296475
1088,54.9757,53.57698,53.480775,52.64999,50.491496,49.272905
1087,55.7128,53.51427,53.53606,52.479904,50.420396,49.217337
1086,55.7100,53.37842,53.52835,52.266562,50.346239,49.1587945
1085,54.7971,53.2847,53.57678,52.06739,50.272053,49.1064265
1084,53.3886,53.19056,53.626065,51.900476,50.20821,49.059605
1083,53.7400,53.19027,53.75535,51.766276,50.161738,49.0184335
1082,53.3714,53.01184,53.872565,51.641304,50.116566,48.977319
1081,50.9200,53.0177,54.085495,51.507018,50.08072,48.9369835
1080,50.8614,52.97156,54.385925,51.41976,50.069563,48.909719
1079,52.2928,53.22285,54.65214,51.349646,50.06232,48.8788405
1078,54.3486,53.38457,54.803855,51.253046,50.04002,48.838348
1077,54.3543,53.55785,54.849995,51.11476,49.998734,48.7838765
1076,54.7728,53.67828,54.824065,50.993502,49.948005,48.7270905
1075,53.8557,53.86886,54.755425,50.879302,49.884834,48.671255
1074,53.3857,54.06157,54.66921,50.79105,49.833705,48.621855
1073,51.9557,54.32043,54.555425,50.710508,49.784562,48.574962
1072,53.4300,54.73329,54.514925,50.665194,49.737391,48.5357835
1071,50.4586,55.15329,54.37021,50.560622,49.681148,48.488255
1070,53.3743,55.80029,54.37585,50.508592,49.648005,48.4570475
1069,53.9100,56.08143,54.27649,50.403334,49.607733,48.411983
1068,56.0814,56.22314,54.13242,50.274248,49.573719,48.363497
1067,55.5586,56.14214,53.84092,50.108048,49.515748,48.310233
1066,56.6786,55.96985,53.55892,49.954648,49.455405,48.257254
1065,55.7828,55.64199,53.176845,49.794018,49.392147,48.1897965
1064,55.9743,55.27685,52.785345,49.649418,49.342547,48.125268
1063,56.0843,54.79042,52.37263,49.490332,49.290461,48.0586395
1062,57.6300,54.29656,51.96313,49.320932,49.243904,47.9891895
1061,56.9286,53.58713,51.453345,49.141188,49.181261,47.9110895
1060,56.1857,52.95141,50.937985,48.992816,49.115003,47.833032
1059,55.3271,52.47155,50.49463,48.861188,49.05216,47.7586675
1058,55.2714,52.0417,50.03263,48.753074,49.003475,47.6884175
1057,53.8357,51.5397,49.59263,48.640788,48.948132,47.611089
1056,53.4000,51.14799,49.15313,48.55453,48.899603,47.5437105
1055,52.1314,50.7117,48.7707,48.477244,48.85506,47.479389
1054,51.1100,50.29384,48.4867,48.433388,48.817474,47.423996
1053,51.1457,49.95484,48.26513,48.406044,48.807174,47.373346
1052,50.5357,49.6297,48.082415,48.372502,48.807574,47.3255915
1051,50.5714,49.31956,47.888485,48.36216,48.820974,47.281713
1050,51.3871,48.92456,47.68777,48.341446,48.829403,47.2352275
1049,51.0286,48.51771,47.4862,48.314132,48.828646,47.1838275
1048,50.2514,48.02356,47.30791,48.29476,48.828146,47.1313775
1047,49.9186,47.64556,47.167055,48.298328,48.832118,47.0824275
1046,49.0371,47.15827,47.085695,48.301944,48.844589,47.0295275
1045,47.9528,46.8297,47.08698,48.299516,48.861646,46.981892
1044,47.7200,46.67956,47.161495,48.305774,48.884804,46.935142
1043,47.8943,46.57542,47.243425,48.299516,48.902604,46.8880135
1042,47.4343,46.53513,47.33321,48.27723,48.914289,46.839285
1041,46.6214,46.45741,47.371565,48.278316,48.931832,46.7902635
1040,47.3186,46.45098,47.43335,48.30626,48.958518,46.7450635
1039,46.0871,46.45469,47.47299,48.309602,48.970075,46.6962705
1038,46.4714,46.59226,47.54142,48.333002,48.989347,46.649985
1037,45.0457,46.68855,47.60642,48.360888,49.014933,46.6024635
1036,45.7514,47.01312,47.748565,48.425916,49.05569,46.5573565
1035,46.4514,47.34426,47.89335,48.476716,49.08589,46.5074065
1034,46.6786,47.64343,47.99842,48.515944,49.103447,46.4487925
1033,47.4914,47.91143,48.06549,48.5572,49.103404,46.3886135
1032,46.6571,48.13129,48.071635,48.591828,49.103747,46.323742
1031,46.5571,48.28572,48.17092,48.654422,49.121233,46.262085
1030,47.3557,48.41572,48.318565,48.719366,49.142305,46.2027925
1029,47.4628,48.49129,48.430995,48.774994,49.166576,46.1373925
1028,47.4343,48.49058,48.553925,48.826994,49.185776,46.07565
1027,48.2914,48.52429,48.665065,48.882708,49.203461,46.0167925
1026,49.0628,48.48401,48.726635,48.902508,49.208604,45.953821
1025,49.4431,48.44244,48.75028,48.890366,49.207197,45.889271
1024,49.3586,48.35341,48.775055,48.87636,49.192937,45.822034
1023,49.6900,48.21955,48.794265,48.858616,49.176108,45.7521265
1022,48.2014,48.01198,48.783195,48.809588,49.156351,45.681605
1021,47.8571,48.05612,48.874055,48.801674,49.147608,45.620448
1020,48.1114,48.22141,48.957985,48.787418,49.139851,45.5598695
1019,47.4557,48.3707,49.053485,48.812132,49.119537,45.5046055
1018,47.7714,48.61727,49.1837,48.87319,49.107351,45.454291
1017,47.8886,48.80584,49.31662,48.923448,49.094337,45.401213
1016,48.6471,48.96926,49.42716,48.956162,49.080408,45.3486985
1015,48.5528,49.05812,49.44059,48.990276,49.057765,45.293306
1014,48.0200,49.1967,49.426235,49.035676,49.034523,45.237635
1013,47.6143,49.36898,49.39559,49.09059,49.018837,45.1845705
1012,48.6428,49.55441,49.353875,49.166876,49.005844,45.130249
1011,49.5100,49.69199,49.296165,49.221334,48.979716,45.071399
1010,49.6043,49.69456,49.221595,49.23719,48.94263,45.010249
1009,49.9214,49.73627,49.115665,49.243132,48.905515,44.950856
1008,49.6571,49.75013,48.98245,49.253876,48.863958,44.886449
1007,49.5228,49.8274,48.89288,49.255476,48.824944,44.823835
1006,49.5357,49.88506,48.831595,49.244676,48.789244,44.761238
1005,49.9386,49.82306,48.76938,49.232876,48.75183,44.6951595
1004,49.7428,49.65577,48.69309,49.20156,48.70924,44.625388
1003,49.4686,49.4222,48.64302,49.208304,48.670398,44.552088
1002,50.0186,49.15334,48.63073,49.242646,48.630298,44.483245
1001,49.5357,48.90034,48.61914,49.279788,48.587469,44.412759
1000,50.0214,48.74863,48.63257,49.31736,48.545598,44.3455995
999,50.0600,48.49506,48.638355,49.34316,48.499884,44.275348
998,50.4298,48.21477,48.638495,49.361532,48.451284,44.208823
997,50.0994,47.95836,48.628005,49.365908,48.391486,44.142117
996,48.9157,47.77813,48.587105,49.387234,48.343163,44.07597
995,48.2657,47.7157,48.564105,49.423776,48.304006,44.016152
994,47.4071,47.73041,48.58796,49.463834,48.271056,43.9524165
993,46.7800,47.86384,48.641175,49.505692,48.238028,43.8917665
992,47.4886,48.10812,48.664105,49.551348,48.217885,43.835352
991,48.0186,48.33794,48.67996,49.585348,48.181185,43.777573
990,47.4857,48.51651,48.636245,49.610776,48.141613,43.7204585
989,47.2571,48.78165,48.729315,49.630548,48.096042,43.674673
988,47.8657,49.06222,48.89189,49.645692,48.054314,43.6288875
987,48.2971,49.29765,49.01282,49.668978,48.014278,43.581702
986,48.2914,49.39608,49.07418,49.685464,47.97135,43.5337665
985,48.4128,49.41251,49.17725,49.695064,47.9408,43.4879165
984,48.7414,49.44551,49.29775,49.69095,47.911,43.438831
983,49.2228,49.41851,49.398965,49.649608,47.875129,43.390891
982,49.7868,49.22009,49.509255,49.615666,47.838072,43.33897
981,49.8043,49.02198,49.5882,49.588044,47.793247,43.280929
980,50.1371,48.75598,49.613125,49.565244,47.749875,43.2174005
979,50.0628,48.67698,49.60134,49.558158,47.695361,43.1483435
978,50.2200,48.72156,49.62113,49.544558,47.636676,43.079108
977,49.2814,48.72799,49.596985,49.524214,47.569019,43.0069435
976,48.4557,48.75228,49.582055,49.5147,47.506176,42.9342505
975,48.7428,48.94199,49.606555,49.524028,47.457676,42.870065
974,48.4714,49.14999,49.588055,49.509514,47.410005,42.805594
973,47.2386,49.37942,49.668485,49.4936,47.365362,42.746069
972,47.8057,49.79842,49.86584,49.503114,47.334176,42.697819
971,47.1443,50.15442,50.06934,49.493542,47.295362,42.647326
970,49.3471,50.47027,50.28284,49.492284,47.26609,42.5979115
969,50.5086,50.5257,50.381055,49.426942,47.216233,42.5346615
968,50.2843,50.5207,50.404555,49.341512,47.153275,42.4630825
967,49.5243,50.46598,50.42277,49.265226,47.104718,42.3860245
966,50.3528,50.41183,50.50484,49.204654,47.059103,42.31356
965,50.8228,50.27112,50.52434,49.125254,46.987446,42.238053
964,50.7657,50.02612,50.49663,49.03337,46.907989,42.1570245
963,51.4286,49.95755,50.433345,48.947084,46.826818,42.0730245
962,51.3657,49.93326,50.315055,48.844812,46.734475,41.993267
961,50.3028,49.98426,50.2062,48.738098,46.640918,41.9166955
960,49.9014,50.09541,50.15556,48.64807,46.551061,41.846767
959,50.4586,50.23641,50.084205,48.567898,46.465175,41.77856
958,49.7371,50.28841,49.96199,48.47404,46.37336,41.71081
957,48.9828,50.37956,49.926635,48.394412,46.274046,41.6493315
956,48.9457,50.59785,49.933565,48.333812,46.187818,41.587646
955,48.3728,50.77756,49.92485,48.270784,46.103718,41.524339
954,50.0800,50.96714,49.916565,48.21692,46.030518,41.4509465
953,51.1857,50.90914,49.74628,48.132492,45.939518,41.3764395
952,51.8757,50.69685,49.56328,48.01795,45.843609,41.3033575
951,51.4143,50.42814,49.38978,47.89515,45.742452,41.2287505
950,51.3114,50.21571,49.25228,47.773836,45.641052,41.161929
949,50.9786,49.932,49.17585,47.656608,45.539009,41.091865
948,50.6486,49.63557,49.09606,47.541036,45.434609,41.0288575
947,51.1657,49.47371,49.02377,47.417064,45.332737,40.9624715
946,50.7428,49.26928,48.90577,47.299092,45.214466,40.8938145
945,50.2686,49.07214,48.814735,47.184236,45.102138,40.8326005
944,49.5000,48.86599,48.70216,47.078278,44.98548,40.7747075
943,49.0628,48.58342,48.610945,46.970364,44.873423,40.717543
942,49.1886,48.42971,48.54352,46.884422,44.764281,40.657386
941,49.2900,48.35142,48.450445,46.777022,44.648695,40.58615
940,48.4743,48.28885,48.340015,46.67245,44.531609,40.5161785
939,48.0143,48.4197,48.2203,46.561536,44.422466,40.450521
938,49.0300,48.55655,48.13144,46.462936,44.310623,40.3882495
937,49.1214,48.57383,48.00344,46.359578,44.189994,40.3185925
936,48.7714,48.54226,47.872155,46.257236,44.059023,40.2461495
935,48.2071,48.55733,47.752725,46.186536,43.928923,40.1753565
934,46.6743,48.53833,47.6538,46.13105,43.794138,40.107028
933,47.5257,48.63847,47.642655,46.10065,43.673823,40.0450495
932,48.4057,48.65733,47.58212,46.060478,43.543737,39.979278
931,48.6643,48.54947,47.463335,45.99845,43.402937,39.9083495
930,49.7828,48.39118,47.32019,45.934506,43.26328,39.835378
929,49.3828,48.0209,47.12569,45.832564,43.108209,39.755014
928,49.2028,47.70633,46.944835,45.728794,42.965524,39.675957
927,48.8057,47.43305,46.77248,45.613824,42.830124,39.5984035
926,48.9221,47.20205,46.629835,45.497652,42.699038,39.520368
925,48.0171,46.94812,46.473445,45.391324,42.571345,39.440686
924,47.6757,46.76927,46.35657,45.310496,42.451131,39.3624935
923,47.7143,46.64684,46.265715,45.237124,42.328145,39.2879505
922,47.3271,46.50691,46.15293,45.165238,42.206859,39.212493
921,47.0814,46.3772,46.07336,45.097182,42.093288,39.136393
920,46.0800,46.2492,45.98672,45.039896,41.979888,39.059736
919,46.2371,46.23048,45.95522,45.005524,41.889674,38.9898
918,46.4700,46.18334,45.903365,44.965038,41.801231,38.9187
917,46.4957,46.11191,45.802365,44.94421,41.708089,38.8466715
916,46.3828,46.05762,45.740935,44.913552,41.616989,38.7740785
915,46.2286,45.99877,45.671795,44.849638,41.528847,38.7040215
914,46.4514,45.94387,45.6089,44.782608,41.440747,38.63395
913,46.3150,45.88459,45.491545,44.706552,41.350304,38.562293
912,46.0300,45.79895,45.41408,44.624138,41.254654,38.490018
911,45.8014,45.76952,45.30351,44.543738,41.163082,38.4163535
910,45.8928,45.72424,45.21651,44.454052,41.077868,38.3437395
909,45.7657,45.67996,45.0683,44.362452,40.996197,38.2647825
908,45.7557,45.62339,44.93423,44.27268,40.90894,38.1854755
907,45.9528,45.49282,44.83955,44.15368,40.822726,38.1058755
906,45.7943,45.42425,44.742125,44.041824,40.733232,38.02539
905,45.6796,45.34482,44.71423,43.936652,40.638489,37.9425755
904,45.8586,45.27393,44.70189,43.844116,40.541536,37.858463
903,45.4586,45.0985,44.666675,43.746544,40.433778,37.7724955
902,45.7357,45.02921,44.6696,43.669268,40.336192,37.685959
901,45.3486,44.8375,44.64803,43.589754,40.238049,37.6004345
900,45.4500,44.70878,44.653955,43.508268,40.145601,37.5177415
899,45.2000,44.45664,44.61574,43.42141,40.050812,37.43544
898,44.4500,44.24507,44.565455,43.328182,39.966362,37.3541185
897,45.2671,44.18628,44.51567,43.24841,39.892748,37.277154
896,45.0000,44.06,44.40217,43.12984,39.808777,37.193947
895,44.9707,44.08364,44.332455,43.02004,39.728298,37.110854
894,44.1043,44.12985,44.282705,42.892682,39.633777,37.025369
893,44.7657,44.23485,44.277845,42.776482,39.545505,36.944983
892,43.8186,44.30999,44.24556,42.64414,39.452819,36.8598115
891,44.0614,44.45856,44.250845,42.520368,39.373961,36.7803325
890,42.9286,44.59913,44.25863,42.390768,39.299304,36.697204
889,43.0843,44.77484,44.33027,42.283396,39.253304,36.624868
888,43.8621,44.88584,44.386695,42.15831,39.203461,36.5493465
887,44.0043,44.84506,44.46502,42.02041,39.149126,36.469129
886,45.2364,44.74434,44.512945,41.86081,39.096183,36.3862955
885,45.4328,44.58127,44.41048,41.67131,39.035033,36.3024635
884,45.1543,44.43556,44.282695,41.457226,38.966662,36.223788
883,45.5171,44.32084,44.15741,41.246996,38.906653,36.1451165
882,45.3043,44.18113,43.99127,41.026996,38.839868,36.0625845
881,45.4671,44.04313,43.826555,40.807424,38.768611,35.977313
880,44.6857,43.91813,43.619055,40.592054,38.684926,35.8986005
879,44.1943,43.8857,43.45041,40.383854,38.601326,35.826404
878,43.4543,43.88755,43.30455,40.202254,38.52154,35.7590325
877,42.9971,44.08498,43.12212,40.046424,38.444868,35.688854
876,43.6057,44.28155,42.990265,39.900424,38.362325,35.6234615
875,43.9757,44.23969,42.836765,39.751366,38.282454,35.555897
874,44.0071,44.12983,42.69062,39.591766,38.201183,35.48439
873,44.1200,43.99398,42.539265,39.419166,38.126776,35.414433
872,43.9243,43.80141,42.413005,39.24848,38.061462,35.345247
871,44.2171,43.60998,42.30479,39.089394,37.99929,35.2760395
870,44.3614,43.31998,42.15765,38.91988,37.929733,35.205647
869,44.2128,43.01512,41.994935,38.773824,37.85309,35.1369685
868,45.4286,42.72155,41.811225,38.637424,37.77289,35.0687685
867,44.9628,42.15926,41.562865,38.471968,37.667331,34.9921485
866,43.1871,41.69898,41.281655,38.320426,37.568017,34.918506
865,42.8771,41.43384,41.0978,38.208056,37.48866,34.8519275
864,42.6486,41.25141,40.884085,38.098886,37.40606,34.788692
863,42.1943,41.08455,40.66637,37.994056,37.319231,34.724763
862,42.0100,41.0246,40.464085,37.88517,37.252059,34.6581485
861,41.3171,40.9996,40.245085,37.782426,37.192473,34.5912125
860,41.3128,40.99532,40.0583,37.701684,37.142473,34.52622
859,41.2771,40.97475,39.87066,37.629942,37.091945,34.459249
858,39.8057,40.9009,39.648305,37.5452,37.04826,34.3899065
857,40.3600,40.96647,39.506375,37.491772,37.024617,34.330185
856,40.5357,40.86433,39.28959,37.42464,36.987474,34.267078
855,41.0528,40.76176,39.050875,37.340326,36.94496,34.2050995
854,40.9800,40.51676,38.734665,37.238956,36.871375,34.1388855
853,41.5948,40.24819,38.417805,37.121012,36.813361,34.0742925
852,41.7600,39.90357,38.06392,37.003116,36.763106,34.007604
851,41.2743,39.49057,37.692205,36.886344,36.715049,33.9344255
850,41.1071,39.12128,37.36342,36.782934,36.682806,33.863018
849,40.5386,38.76657,37.02185,36.680214,36.644721,33.795568
848,40.4614,38.39571,36.750635,36.604542,36.623106,33.733218
847,39.3386,38.04628,36.510705,36.537086,36.592206,33.671075
846,39.5100,37.71485,36.32863,36.487714,36.573163,33.615075
845,38.6028,37.33999,36.16077,36.436556,36.563063,33.560318
844,38.2943,36.95257,36.030415,36.374872,36.563935,33.5105825
843,38.1486,36.58742,35.884555,36.314528,36.561663,33.464961
842,37.6300,36.22427,35.75641,36.261498,36.550491,33.4202465
841,37.5814,35.89384,35.67341,36.227554,36.523605,33.3791535
840,37.5600,35.60556,35.58141,36.20784,36.500748,33.3340465
839,36.8300,35.27713,35.55634,36.223212,36.478576,33.289468
838,36.9671,35.10556,35.58448,36.248612,36.465876,33.252432
837,36.0243,34.97513,35.593915,36.277842,36.447191,33.2154535
836,35.7614,34.94241,35.661985,36.331556,36.433276,33.182925
835,34.7286,34.98155,35.752345,36.398756,36.42179,33.1501535
834,34.6428,35.10826,35.886845,36.476098,36.419918,33.120789
833,34.5171,35.18169,36.02506,36.56631,36.416276,33.0927535
832,34.3257,35.28855,36.136705,36.65274,36.414819,33.0651535
831,34.6986,35.45298,36.26406,36.729798,36.413762,33.037425
830,34.2757,35.55726,36.39313,36.777798,36.407476,33.002746
829,35.1143,35.83555,36.56563,36.818798,36.401819,32.9699605
828,35.6628,36.0634,36.661915,36.840826,36.38639,32.930682
827,35.6971,36.2127,36.73549,36.843312,36.366683,32.8871895
826,36.1528,36.38156,36.800805,36.824226,36.341698,32.8439255
825,35.9957,36.52314,36.809165,36.813542,36.310027,32.7978045
824,35.3771,36.66543,36.808595,36.8106,36.273856,32.758076
823,35.5857,36.86843,36.79388,36.834386,36.247756,32.718619
822,35.9700,36.98486,36.799595,36.874444,36.218127,32.681669
821,35.7414,37.07514,36.797165,36.909186,36.179498,32.6464475
820,37.0586,37.229,36.815285,36.939586,36.139584,32.613412
819,37.3928,37.29571,36.76091,36.932356,36.089926,32.5746905
818,37.1558,37.26043,36.72902,36.908356,36.036169,32.534098
817,37.3857,37.25828,36.72566,36.862694,35.985254,32.4902905
816,37.5686,37.22005,36.699875,36.815608,35.931168,32.438976
815,37.4186,37.09519,36.66905,36.769264,35.879196,32.3854545
